StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1966,15,0,0,2,14.0705668036306,2,1,2,1,0,0,0,3.42183767002628,1
1967,15,1,2,1,12.8971208685945,14,0,2,0,1,0,1,2.10530927879711,3
1968,16,0,1,2,7.47877427207549,0,0,3,0,0,0,0,3.16090209115593,1
1969,16,1,2,1,19.0188270373167,1,0,0,0,0,0,0,2.99354156040455,2
1970,17,1,0,2,0.444056259757006,9,1,3,1,0,0,0,2.49022042562398,3
1971,18,1,1,3,6.07447703263652,15,0,3,1,0,1,0,2.13083277964081,3
1972,17,1,0,1,18.4213897259916,24,0,1,1,0,0,1,0.838464873319738,4
1973,15,1,3,2,6.41870876638881,27,0,2,1,0,1,0,0.676771033406853,4
1974,17,1,1,2,5.04505667710341,14,1,1,1,0,0,0,1.73595651158532,4
1975,18,0,0,2,10.6844081986249,23,1,1,1,0,0,0,1.25457261814276,4
1976,16,1,0,1,16.4760349984108,14,1,2,0,0,0,0,1.92268823497601,4
1977,18,0,0,2,2.06293521756722,13,0,4,1,0,0,0,2.19199841960638,3
1978,18,0,1,3,18.8604141929147,21,1,1,0,1,1,0,1.75752348620505,4
1979,18,1,0,3,15.9014576236233,13,0,2,1,0,0,0,1.92410231989277,4
1980,16,0,1,1,3.62500511103104,5,0,1,1,0,0,0,2.80797412962046,2
1981,18,1,0,3,14.2401592239633,13,1,1,0,0,0,0,2.13877267712264,3
1982,18,0,1,2,7.69917445275114,16,0,2,0,0,1,0,1.36384104723973,4
1983,18,1,2,1,8.04589356152637,17,0,3,0,1,0,0,1.72272605215927,4
1984,15,0,2,0,15.6658018487773,19,1,0,0,1,0,0,1.1921084719957,4
1985,18,1,2,1,19.2556961596146,18,0,4,0,0,0,0,1.53478238968079,4
1986,16,1,0,3,2.53311745694388,29,0,0,0,1,0,0,0.115243210958291,4
1987,18,1,0,2,8.41260473757639,16,0,3,0,1,0,0,1.56235956444176,4
1988,18,1,1,2,9.61883216168607,15,0,3,1,0,0,0,2.09603262493828,3
1989,16,0,0,1,7.52623633909995,7,1,2,0,1,0,0,3.0092383227043,1
1990,18,1,0,2,7.2637824743245,6,0,1,0,0,0,0,2.07110806488456,3
1991,16,0,0,0,1.04537335123193,19,1,2,0,0,1,0,1.74735645189599,4
1992,18,0,0,1,13.7107724112525,27,0,3,1,1,0,0,1.07986736900243,4
1993,16,0,0,2,8.72428834240091,11,0,3,0,0,1,0,2.27140021100318,3
1994,18,1,2,1,3.89587605287854,8,0,2,0,1,0,0,2.11723303121542,3
1995,18,0,0,3,16.3206700460414,26,1,2,0,0,0,0,0.743592358378732,4
1996,15,0,1,1,16.0512149630326,13,0,3,0,1,0,0,1.892745844623,4
1997,15,0,0,2,9.72783256177788,19,1,4,0,0,0,0,1.58646418895305,4
1998,18,1,1,2,5.96901322295521,0,0,3,0,0,1,0,3.51232289483365,0
1999,18,1,0,2,12.761854515929,9,1,3,0,0,1,0,2.62921152117377,2
2000,17,0,2,1,5.76304271554806,16,1,2,1,1,0,0,1.83664280000112,4
2001,16,1,2,0,4.72015860647424,16,1,3,1,0,1,0,1.83435914042803,4
2002,17,1,0,3,14.6102930805265,16,1,3,0,0,0,1,1.76605597729189,4
2003,15,0,3,1,0.806504794419014,3,0,3,1,0,1,1,3.20171021701525,1
2004,15,0,3,3,1.89536942069188,16,1,2,0,0,0,0,1.26389077193372,4
2005,15,1,2,4,0.135763480471796,17,0,2,0,1,1,1,1.42772437627469,4
2006,15,0,2,1,3.05886372950852,19,0,2,0,0,1,1,1.07070795188205,4
2007,18,1,0,1,1.37980017420919,22,0,2,0,0,0,1,0.83271750579551,4
2008,15,1,1,2,19.9160473555984,1,0,2,0,0,0,0,3.13022279452157,1
2009,18,1,0,4,5.77619939908179,7,0,3,1,0,0,0,2.53709895057245,2
2010,18,1,0,3,2.98536025338495,12,0,2,1,0,0,0,1.6710761817818,4
2011,15,1,3,2,4.81992515991836,22,0,1,0,1,1,0,0.81655065967435,4
2012,15,1,0,2,18.7225114308027,24,0,3,0,1,0,0,1.13140273551418,4
2013,16,0,2,1,10.4032044604879,29,0,3,0,0,0,0,0.333154228293041,4
2014,17,0,2,4,7.29636192615714,21,1,2,0,0,0,0,1.48906302025101,4
2015,15,1,2,4,17.4678291581844,19,1,1,0,1,0,0,1.68333003157123,4
2016,16,1,3,1,7.89980541098065,21,1,4,1,0,0,0,1.92194213373612,4
2017,16,1,0,1,6.70017139915392,14,0,3,0,0,0,0,1.9400069221827,4
2018,17,0,0,1,4.14565045099471,19,0,1,1,0,0,0,1.06584867320584,4
2019,18,1,0,1,7.55593647818823,22,1,0,0,0,0,0,0.968986131125495,4
2020,15,0,0,3,6.33368712033852,8,1,2,1,0,0,0,2.68614499013959,2
2021,17,1,0,1,13.5460791859628,2,1,3,1,1,0,0,3.52061239163388,0
2022,15,1,0,0,5.79165409341454,2,0,1,1,0,0,0,2.81597329568107,2
2023,16,0,2,1,11.5439949284512,1,0,2,1,1,0,0,3.48751066822196,1
2024,16,0,1,4,1.31784330063945,0,1,2,0,0,1,0,3.59212897785981,0
2025,18,1,0,2,3.82578313393029,13,0,3,0,0,0,0,1.57844166545805,4
2026,16,1,1,2,8.14810543222698,16,0,2,1,0,1,0,1.88600817412583,4
2027,16,1,0,1,18.7389850781739,12,1,2,0,1,0,0,2.36601087218728,3
2028,17,0,0,4,7.54503971431391,18,1,4,1,0,1,0,2.43493437884644,3
2029,15,0,2,3,13.2814824239967,29,0,1,0,0,0,0,0.39318647136243,4
2030,15,0,1,1,5.10174444842796,22,0,1,0,1,1,0,0.713267665060888,4
2031,17,0,2,0,2.54067151946463,14,1,3,0,1,1,0,2.57444997024333,2
2032,18,0,0,0,1.170732001601,26,0,1,1,1,0,0,0.700539866899844,4
2033,15,0,2,1,6.10826997085503,24,1,3,1,0,1,0,1.58628923745522,4
2034,16,1,1,2,3.15322053593816,13,1,0,0,1,0,0,2.05857529269328,3
2035,15,1,1,3,3.48020896032248,1,1,1,0,0,0,0,3.12964005063755,1
2036,16,0,1,2,15.215186167739,6,1,4,1,1,0,0,3.53919871153237,0
2037,18,1,2,3,0.316761418897484,16,0,2,1,1,1,0,2.05996665628182,3
2038,17,1,1,2,11.1562025147087,17,0,3,0,1,1,1,1.75603549472319,4
2039,15,0,1,2,7.5892276118693,5,0,1,1,1,0,0,2.62260105205008,2
2040,17,1,3,2,10.1309999981709,26,0,1,0,0,0,0,0.262861166662393,4
2041,15,0,2,1,11.2566047442921,20,0,3,0,1,1,0,1.70441508856823,4
2042,16,0,0,1,6.26735388914556,7,0,2,0,0,0,0,2.10444993147125,3
2043,17,1,2,2,5.90217720368571,27,1,2,1,1,1,0,0.837512319643973,4
2044,15,0,0,0,14.6680369866981,26,0,0,1,1,0,0,0.556828032953946,4
2045,16,0,0,1,17.4255397624231,1,0,2,1,0,0,0,3.35013097403461,1
2046,17,0,1,2,3.85163264917056,0,0,3,1,0,0,0,3.27964622416243,1
2047,17,0,3,4,1.95237521070298,15,0,3,0,1,0,0,1.55632895669071,4
2048,15,0,3,2,17.9559161278405,6,0,3,1,0,0,1,2.84637875341922,2
2049,15,0,0,3,6.99790927294797,21,0,3,0,0,0,0,1.13789980068529,4
2050,15,0,1,2,11.0263478132563,23,0,2,1,0,0,0,1.39178777934572,4
2051,16,0,0,2,7.19086289040007,10,1,2,0,0,0,0,2.18279522115223,3
2052,15,1,3,2,2.51604672692103,14,1,3,1,0,0,0,2.25387117850782,3
2053,17,1,3,3,11.7866328989546,12,1,1,1,0,0,0,2.25402003724327,3
2054,17,1,1,2,10.5028170353926,29,0,1,1,0,0,0,0.392549010603881,4
2055,15,0,2,2,4.05987118382394,23,0,4,1,1,0,0,1.48485769746784,4
2056,15,0,2,2,9.03738089304556,1,0,0,0,0,0,0,2.67209336430009,2
2057,18,1,1,2,15.9389500803129,13,0,1,1,0,0,0,1.83151128144078,4
2058,17,1,0,1,11.8085220621578,23,0,2,0,0,1,0,0.758182973745001,4
2059,16,1,0,0,1.9383465413399,5,0,3,1,0,0,0,2.93817546720145,2
2060,18,0,1,0,10.9604299445827,8,1,2,1,0,1,0,3.05492412503806,1
2061,15,1,1,3,14.0547659857917,27,0,2,0,1,0,0,0.917582200361948,4
2062,15,1,0,1,15.854068115615,6,0,4,1,0,1,0,3.46088465273172,1
2063,17,0,3,1,12.5823515726853,17,0,3,0,0,0,0,1.84190774937114,4
2064,15,1,0,2,3.05316329081567,23,0,3,1,1,0,0,1.18598551447824,4
2065,16,0,1,1,14.2034653318032,8,1,0,1,0,1,0,2.42223068557093,3
2066,17,0,1,2,13.5468369216303,22,0,1,0,0,0,0,0.912660673381274,4
2067,15,0,1,1,0.488537658812664,3,0,2,0,1,0,0,3.07330447256282,1
2068,17,1,1,4,8.23495335180486,8,0,1,0,0,0,0,2.16728295614544,3
2069,15,1,0,3,6.65900493924747,3,0,0,1,1,0,0,2.55386449823164,2
2070,15,0,0,3,13.3882412850729,11,0,1,1,0,1,0,2.44860251894725,3
2071,15,1,1,2,4.32271624621841,3,1,2,0,0,1,0,3.46323930465168,1
2072,16,1,1,2,11.8174384594852,24,1,3,1,1,0,0,1.44286885930352,4
2073,16,1,0,1,18.2641192362835,29,1,3,0,0,0,0,0.913127809005024,4
2074,17,1,2,0,15.9560474441722,23,0,0,0,0,1,0,0.923753224971706,4
2075,15,0,0,0,18.4291547243306,19,0,2,0,1,1,0,1.84359708260836,4
2076,15,1,1,2,19.5701193386538,13,0,1,0,0,0,0,2.09664544050513,3
2077,16,0,2,2,0.213402540123255,23,1,2,0,1,0,0,0.875367123899009,4
2078,15,0,0,2,12.4548255275496,23,1,2,0,1,0,0,1.44900032096153,4
2079,16,1,0,0,8.25678795517813,6,1,2,0,0,1,0,3.08119355477874,1
2080,15,0,2,2,17.1970898067024,25,0,3,1,0,0,0,1.1187524053837,4
2081,17,1,1,2,5.03629404018263,12,0,3,0,0,0,0,2.0622007000872,3
2082,15,1,1,2,19.6205897823015,21,0,3,0,1,0,0,1.56291163534257,4
2083,15,0,2,2,12.2741593908749,7,0,3,0,0,1,0,2.49283810766837,3
2084,18,0,2,1,15.8707480445766,22,0,3,0,0,1,0,1.10017204109421,4
2085,16,0,3,3,1.71199105645537,4,0,3,0,0,0,0,2.69359851590996,2
2086,15,0,1,2,3.6691576951773,11,1,2,0,0,0,0,1.68484220669922,4
2087,15,1,0,1,15.1680734606841,12,0,2,1,0,1,0,2.42358536696607,3
2088,18,1,0,1,0.439730440786472,28,0,3,1,1,0,0,0.405052613040812,4
2089,18,1,0,2,16.3375597178757,19,0,0,0,0,0,0,0.651340702424779,4
2090,16,0,1,3,0.278980373838229,13,0,3,0,0,0,0,1.79485975029882,4
2091,18,0,0,2,13.1423767812255,27,1,4,0,1,0,0,0.963631930754624,4
2092,17,0,3,1,7.30187840463612,17,0,3,0,0,0,0,1.93078279689875,4
2093,18,1,1,3,12.229897054384,26,0,0,1,1,0,0,0.994334750695751,4
2094,17,0,1,2,13.9206281397823,23,1,2,1,0,0,0,1.35432703414525,4
2095,16,1,0,2,6.84950438372608,24,0,3,1,0,1,0,0.703573143781357,4
2096,16,0,0,2,2.15924896221671,19,0,4,0,1,0,0,1.52394515516554,4
2097,16,1,0,1,1.39291735496531,3,1,2,1,0,0,0,3.3586942691799,1
2098,16,1,0,2,11.778720451251,20,1,3,0,0,0,0,1.76569517319031,4
2099,16,0,0,1,10.4131070746822,17,0,3,0,0,0,0,1.78740259617489,4
2100,17,0,1,4,14.8440201824227,6,0,1,0,1,1,1,3.15402324574921,1
2101,17,1,2,2,10.1947102000787,14,0,3,1,1,0,1,2.00514471291338,3
2102,16,1,2,2,8.44891580061758,20,1,2,1,0,0,0,1.72075965032922,4
2103,18,0,1,2,7.96174356472462,5,0,2,0,1,0,1,3.1270562240684,1
2104,15,0,0,3,0.528938051953349,15,1,2,0,0,0,0,1.4419187564512,4
2105,16,1,2,3,6.71114403393314,19,1,3,1,0,0,1,1.62092123850638,4
2106,18,0,2,2,19.5204031504899,23,1,3,1,1,0,0,2.19621734987256,3
2107,15,1,0,2,17.4711115245418,7,0,2,0,1,0,0,3.10307534337897,1
2108,16,1,2,2,6.58756134068435,27,0,3,1,0,0,0,0.473623395542819,4
2109,16,0,0,2,11.7559081013274,20,0,3,0,0,0,0,1.04386586714275,4
2110,17,0,2,1,16.9459349107099,15,1,3,1,0,0,0,2.38553067060171,3
2111,15,0,3,2,8.82548673500137,27,0,2,0,1,0,0,0.270110314124783,4
2112,15,0,0,1,0.359157275003019,21,0,0,0,1,0,1,0.438981740569069,4
2113,18,0,2,3,1.4902092363728,15,0,2,1,0,1,0,1.5580598553696,4
2114,17,1,1,1,10.2078544269741,2,0,3,1,1,0,0,3.68096134442784,0
2115,17,1,3,4,19.3887875135176,16,0,1,0,1,0,0,2.1105837595046,3
2116,17,0,0,2,13.8641908443774,8,0,4,0,1,1,0,3.29154084100464,1
2117,17,0,2,2,1.41832382877139,24,0,3,0,0,0,0,0.42776335417497,4
2118,15,0,0,2,3.78721751583726,2,0,3,0,0,0,0,2.84648746874603,2
2119,15,1,0,1,15.426462864337,19,0,3,1,0,1,1,1.77235543300969,4
2120,16,0,0,1,16.8287951991249,28,1,2,0,0,0,0,0.797517669162269,4
2121,16,0,3,0,12.3538917237718,6,1,3,1,1,0,0,3.52093145282294,0
2122,17,1,2,2,12.8884633925963,17,0,2,0,1,0,0,1.59136573814251,4
2123,17,1,2,2,0.566749007667693,11,0,3,1,0,0,0,1.8640736524088,4
2124,17,0,3,2,16.5706051916302,18,1,3,0,1,0,0,2.41184062242508,3
2125,16,0,0,1,15.7655041634166,15,0,3,0,0,0,0,2.1376920881522,3
2126,18,0,0,1,5.18070288206694,21,0,3,0,0,0,0,1.07333338989704,4
2127,18,1,0,2,14.1735343993101,26,0,0,1,0,0,0,0.312479581274079,4
2128,16,0,0,3,4.29709212849996,23,0,0,0,0,0,0,0.502226121025889,4
2129,16,0,0,2,0.80660322103026,16,0,3,0,0,1,0,1.49030889690661,4
2130,16,0,0,2,4.02273085180755,19,1,1,1,0,0,0,0.876544105869589,4
2131,16,1,0,2,3.57257753508599,14,1,2,1,1,0,0,2.05191903204166,3
2132,16,1,0,0,6.75495993469695,0,0,2,1,0,0,0,3.29433243714391,1
2133,16,0,0,4,8.36898994350916,1,0,0,0,0,0,0,2.60783935250286,2
2134,17,0,0,2,10.1707778299542,7,0,0,0,0,0,0,2.20700198139542,3
2135,17,1,3,1,9.53507751016656,21,0,3,1,1,0,0,1.62935589580939,4
2136,17,1,2,2,5.41349211930579,24,0,3,0,0,0,0,0.493741135188966,4
2137,17,1,3,1,0.583413371481489,1,0,2,0,1,1,0,3.20431318129244,1
2138,16,1,0,4,12.102032444743,18,1,4,0,0,0,0,2.0681117849682,3
2139,18,1,0,1,7.91489659694709,8,0,1,1,0,0,1,2.28134500608027,3
2140,15,1,2,2,5.97344314775099,8,1,1,0,1,0,0,2.48217240818761,3
2141,16,1,0,1,17.3388208566102,12,0,3,1,0,1,0,2.62217900177468,2
2142,15,1,0,2,14.9348661559632,5,0,3,0,0,1,0,3.35059197885234,1
2143,18,1,0,2,17.1553109674488,29,0,2,1,0,1,0,0.841175753995068,4
2144,17,0,0,2,9.89965589424922,14,0,4,1,0,1,0,2.37198291481847,3
2145,18,0,0,2,2.61862504253555,18,1,4,0,1,0,0,1.92259134903069,4
2146,16,0,0,3,13.9244287224254,20,0,0,0,0,0,0,1.00751730844565,4
2147,17,1,1,0,4.12147559874351,14,0,1,1,0,0,0,1.55387334010895,4
2148,16,0,0,1,8.82459338183434,17,0,3,0,0,0,0,1.24769279579708,4
2149,17,1,0,1,1.30001577897777,6,0,2,1,0,0,0,2.46074352711323,3
2150,15,1,2,4,16.5061680484597,25,0,0,1,0,1,1,0.963340431011369,4
2151,15,0,0,1,2.51881282095001,10,0,3,0,0,0,0,2.08369798587288,3
2152,15,1,0,2,18.0619501409862,7,1,2,0,0,1,0,2.94219884172814,2
2153,18,0,2,2,17.2846120452311,5,1,2,0,0,1,0,3.17945076810077,1
2154,16,0,0,1,9.29165528878492,7,0,1,1,0,0,0,2.62733729616006,2
2155,18,0,0,1,14.8873640860798,1,0,3,0,0,1,0,3.10949357887921,1
2156,15,1,0,1,12.3889014763631,18,0,2,1,0,0,0,1.42291751214953,4
2157,16,0,0,2,16.0615128467549,15,0,1,1,1,0,0,2.05820448412248,3
2158,15,1,1,1,8.63610201571824,6,1,2,0,0,0,1,2.91701098341245,2
2159,18,0,2,0,15.716169684887,9,1,2,0,1,0,0,3.18444210710873,1
2160,18,0,0,3,9.24913634130296,11,0,4,0,0,1,0,2.60537536880418,2
2161,18,0,1,4,18.8193157568559,16,0,4,1,1,0,0,2.3460257413683,3
2162,15,1,1,1,9.72744201650295,6,1,1,0,0,0,0,2.23946398594873,3
2163,16,1,0,1,9.25238543867459,21,1,3,0,0,0,0,1.75116335756424,4
2164,16,1,1,0,15.7014372312703,7,0,3,1,1,0,0,2.95272156721325,2
2165,15,0,0,2,16.4315538352168,6,0,3,0,1,0,0,3.07213660648793,1
2166,16,0,0,3,11.0897822864234,3,0,2,0,0,0,0,2.809311538791,2
2167,15,1,0,1,3.59595626990151,2,1,0,0,0,0,0,2.64405986131353,2
2168,16,1,0,1,9.35516461915159,18,0,3,1,0,0,1,1.3974290948962,4
2169,17,1,0,2,19.3614500581936,14,1,1,0,0,0,0,2.44006052610332,3
2170,17,1,2,2,15.0597238607837,3,0,1,0,0,0,0,2.62681923768859,2
2171,18,1,0,0,16.2232520775826,24,0,3,1,1,0,0,1.46842888459313,4
2172,17,1,0,2,0.656509976384803,8,0,4,0,0,1,0,2.38066691657584,3
2173,17,0,0,1,9.3571892526832,12,1,1,1,0,0,0,2.30345334926998,3
2174,17,1,2,1,12.9324226731511,17,0,3,0,0,0,0,1.59612810343099,4
2175,15,0,1,2,16.6006536725615,20,1,2,0,1,0,0,1.68538914640626,4
2176,17,0,1,3,0.985473071655429,15,0,3,0,1,0,0,1.89700035036466,4
2177,17,1,2,2,17.0487777128375,0,1,2,0,0,0,0,3.49677654458072,1
2178,18,1,2,3,10.9680187348382,3,1,1,0,0,1,0,3.36123085827288,1
2179,17,0,0,2,3.9462794115212,17,0,1,0,0,0,1,0.821701669770558,4
2180,17,1,1,2,6.345104328994,7,1,2,0,0,1,1,2.64047613569808,2
2181,16,1,2,2,5.63859103503122,19,0,1,0,0,1,0,0.897216927238586,4
2182,18,0,3,3,10.6171806857695,15,0,0,0,1,1,0,1.67467621844507,4
2183,18,0,2,3,1.03371359822264,20,0,3,0,1,0,0,0.906353743453148,4
2184,18,0,0,0,3.17072316999847,10,1,2,0,0,1,0,2.41902893685715,3
2185,18,1,0,3,16.2538608675156,19,1,3,1,0,0,0,2.13144706871876,3
2186,18,0,0,3,2.65207981493622,20,0,1,0,0,0,1,1.03080265890954,4
2187,18,1,2,2,4.66792538916254,20,1,3,0,0,0,1,1.50951986021979,4
2188,15,0,0,1,9.06741211208315,20,0,2,1,1,1,0,1.78923983671814,4
2189,17,0,0,3,10.3424177622666,26,1,0,0,0,0,0,0.59641701714852,4
2190,18,0,2,3,15.2722095922832,18,0,2,0,0,0,0,1.41455567782258,4
2191,17,1,0,1,8.94664853332376,22,0,0,0,1,1,0,1.2421763241594,4
2192,17,1,2,4,15.7972924207108,18,0,3,1,0,0,0,1.93478381189719,4
2193,15,0,0,0,12.3669261409091,17,0,3,0,1,0,0,2.31576987496932,3
2194,18,0,0,1,2.26199478847645,18,0,2,1,1,0,0,1.81861256045843,4
2195,16,0,0,2,3.12662876785677,10,0,1,1,1,1,1,2.36312145975006,3
2196,15,1,2,2,8.74067450899542,2,0,1,0,0,0,0,2.79133940310707,2
2197,16,0,0,2,7.93778786178079,7,1,2,1,0,0,0,2.95453408376916,2
2198,17,1,0,0,14.8708853927459,19,0,3,0,0,0,1,1.81288704320889,4
2199,17,0,3,4,11.614742795947,18,1,1,0,0,0,0,1.14145655560368,4
2200,15,0,0,0,7.76266162004499,9,0,0,0,1,0,0,2.29536228036072,3
2201,15,0,1,1,3.41520566900771,15,0,2,1,0,0,0,1.67710080187645,4
2202,16,0,1,0,4.5367420465099,4,0,2,0,0,0,0,2.75216393103651,2
2203,18,0,0,2,11.5100203693812,19,1,1,0,0,0,0,1.2014445824557,4
2204,16,0,1,3,8.46877609799585,8,1,2,1,1,1,1,2.90118560688162,2
2205,15,1,0,2,10.2985501772134,7,0,2,1,0,0,0,2.67682739428337,2
2206,16,0,1,3,3.41354870604467,10,0,2,1,0,0,0,2.29763991255167,3
2207,15,1,0,0,13.2581250468913,15,0,2,0,0,0,0,1.45144102140024,4
2208,16,0,1,2,17.0507748171193,6,0,3,0,1,0,0,2.98178687428266,2
2209,15,0,0,2,5.15879013573801,14,1,0,0,0,1,1,1.41522149052124,4
2210,15,1,1,2,9.83028451663653,23,0,1,1,0,0,0,0.928539344144163,4
2211,15,0,0,0,19.510546580418,28,0,2,0,0,0,1,0.984031782647104,4
2212,18,1,0,2,6.66483481101455,20,1,2,1,0,0,1,1.38293570490543,4
2213,16,1,0,2,11.9009268984752,19,1,2,0,1,0,0,1.86389982176149,4
2214,16,0,0,2,1.80391400400489,22,0,3,1,1,0,0,1.22842884729266,4
2215,16,1,2,2,12.1203000495889,16,0,3,1,0,1,0,2.13739326496604,3
2216,15,1,0,1,1.79263546609236,5,0,1,1,0,1,0,2.43453244400698,3
2217,16,0,3,2,19.1847087064764,14,0,3,0,0,0,0,2.25648831170078,3
2218,16,1,3,1,14.3132530414462,7,0,2,0,1,0,0,2.68915511211463,2
2219,15,0,1,3,15.7631957627141,6,1,1,0,0,0,0,3.13123588481242,1
2220,17,0,0,2,14.0820872154327,1,1,4,0,1,0,0,3.77028397261544,0
2221,15,0,0,1,11.7945807215293,29,0,3,0,1,0,0,0.799591197690109,4
2222,16,0,2,4,8.99825562171011,12,0,4,1,1,0,0,2.9646682309293,2
2223,15,1,0,2,17.1674675952212,29,0,1,0,1,0,0,0.702760318863438,4
2224,17,0,0,0,19.1367133508613,22,0,1,1,0,1,0,1.19361777133964,4
2225,15,0,1,2,9.98072345808163,28,0,2,0,1,0,0,0.299951906162382,4
2226,16,1,2,1,18.6307009831052,5,0,3,0,1,0,0,3.29957887342143,1
2227,17,0,2,3,11.6666581997704,28,0,1,0,0,0,0,0.212367095203899,4
2228,18,0,0,3,10.7676837379287,4,0,3,1,1,1,0,3.52612503780242,0
2229,16,1,1,4,9.08965465910713,19,0,2,0,1,0,0,1.6117379539626,4
2230,17,1,0,2,4.1857552306024,0,0,2,1,1,0,0,3.34305086411429,1
2231,17,1,0,2,0.0743932163611838,28,0,3,0,0,0,0,0.0264686610642805,4
2232,18,1,2,2,4.83012453712123,17,0,3,1,0,0,0,1.63640311040289,4
2233,15,1,0,1,10.1944634320713,14,0,0,0,0,0,0,1.709701378389,4
2234,15,1,0,2,7.59919904519505,22,0,4,0,1,1,0,1.48511182810744,4
2235,16,1,0,2,8.96970456005268,9,0,2,1,1,0,0,2.99940914692644,2
2236,18,0,2,0,19.612964391281,2,1,0,1,0,0,0,3.51541582964601,0
2237,15,1,2,2,7.00544741338655,4,0,3,0,0,0,0,2.91813912755296,2
2238,18,1,1,3,9.04365878720216,23,0,4,1,1,0,0,1.36223359936417,4
2239,15,1,2,3,2.67031102705639,28,0,3,0,0,0,0,0.205067960146301,4
2240,17,0,0,0,0.959154648739753,12,0,3,1,0,1,0,2.23323946630898,3
2241,15,0,0,0,15.5081902918499,7,1,3,0,1,0,0,3.15930293845627,1
2242,18,1,0,1,11.4136635014396,21,1,4,0,0,1,0,1.99461170320156,4
2243,17,1,0,3,15.2140961208779,20,0,0,0,0,0,1,0.999088543897427,4
2244,17,1,0,1,2.99725597773103,28,0,3,1,1,0,0,0.521955725664275,4
2245,17,0,3,2,11.4365754236538,1,0,3,1,0,0,0,3.46368754912343,1
2246,18,0,0,1,5.07284948682751,8,0,0,0,1,0,0,1.98796472652942,4
2247,16,1,0,2,4.5612363380004,16,0,2,1,0,0,1,1.68190480439026,4
2248,16,0,0,1,0.230520281059705,26,0,2,0,0,0,0,0.112635058995187,4
2249,16,1,0,2,2.60681447138144,17,0,3,1,0,0,1,1.90798391354792,4
2250,18,0,3,1,6.18536222999391,12,0,0,0,0,0,0,1.19793333110545,4
2251,17,0,0,2,2.33757521181878,0,1,3,0,0,0,0,3.21527268488692,1
2252,16,1,0,1,19.7171688082188,11,0,1,0,0,0,0,2.19026925870448,3
2253,18,1,2,2,6.17265297047901,19,0,2,0,0,1,0,1.15096613144417,4
2254,16,1,0,3,2.60647893404656,19,0,3,0,0,0,1,0.690151345098735,4
2255,15,1,0,1,3.98164625655916,20,0,2,1,0,0,0,1.51995529207558,4
2256,16,0,0,3,11.7540645668295,4,1,2,0,0,0,0,3.16898861010638,1
2257,16,0,1,2,1.28087047729577,7,0,0,1,0,0,0,1.80816455876874,4
2258,17,0,3,1,17.2486826028231,26,1,3,1,0,0,0,1.11587873030569,4
2259,18,1,2,2,19.2299935847429,14,0,4,0,0,0,0,2.00330797982373,3
2260,17,0,0,1,4.93494841334762,26,1,4,0,0,0,0,0.889714915087843,4
2261,17,1,2,2,9.00190537181719,2,1,3,1,1,0,0,3.98467360265873,0
2262,17,0,0,2,0.442689020589941,5,0,1,1,0,0,0,2.32543406491624,3
2263,17,1,0,1,12.8142044945444,27,0,1,1,0,1,0,0.613316331564976,4
2264,17,1,0,2,8.27852116105178,12,1,1,1,1,1,0,2.71222974268319,2
2265,16,0,0,3,5.40116932203111,11,0,2,0,0,1,0,2.09661621144669,3
2266,17,1,1,3,4.13674221233217,18,0,1,1,0,0,0,1.18306385034162,4
2267,17,1,1,2,13.0804615531752,28,0,1,0,0,1,0,0.560174605702348,4
2268,18,0,3,4,8.32434062064629,17,0,3,0,0,0,0,1.16742541277134,4
2269,15,1,1,2,3.59318578059824,23,0,2,1,0,0,1,0.923181561504718,4
2270,16,1,1,1,13.7821816297365,0,0,3,1,0,0,0,3.84128624851289,0
2271,16,1,0,3,11.3014456607339,24,0,4,1,1,0,0,1.21288075148837,4
2272,16,0,0,2,17.1734410985899,26,0,3,0,0,1,0,0.962149219890531,4
2273,17,0,1,2,2.34951797752986,6,1,3,1,0,0,0,2.50200913363261,2
2274,17,1,0,2,15.7133320388891,11,0,3,1,0,0,0,2.45622379444605,3
2275,17,0,2,3,13.4703357363452,9,1,2,1,0,0,0,2.64655696055281,2
2276,18,1,0,3,2.30021873656196,28,1,0,0,0,0,0,0.381768495150158,4
2277,15,1,0,2,13.8964145974344,11,1,0,1,1,0,0,2.39613909507156,3
2278,17,1,0,1,8.83094577759661,10,1,1,0,1,1,0,2.59564886259771,2
2279,15,1,0,2,18.8996957111169,3,1,3,1,1,0,0,4,0
2280,18,1,0,2,2.83222701235799,18,1,4,1,0,0,0,1.41952263495555,4
2281,16,0,2,1,12.8566678163148,5,0,4,1,1,0,0,3.43268470835472,1
2282,17,1,0,2,7.63960090925892,24,0,0,0,0,0,1,0.129306751887547,4
2283,15,0,1,2,19.1362934118176,8,1,4,0,0,0,0,2.92894823772507,2
2284,15,0,0,1,6.59949790580553,19,0,2,0,0,0,0,0.947133463249817,4
2285,17,1,0,1,19.243718189836,9,1,3,0,1,0,0,2.99954410391512,2
2286,16,1,0,1,18.029717022015,4,1,1,1,0,0,0,3.05538629539808,1
2287,16,0,2,3,5.40766470621313,26,0,0,0,0,0,0,0,4
2288,16,0,0,1,16.0708355365286,12,1,2,0,1,0,1,2.74585879838319,2
2289,18,0,2,1,19.9120840360701,8,0,3,1,0,1,1,3.21462842569765,1
